,zipcodes,income,food,essentials,IEE
3015,22031,11140,156,4588,6395
3016,44101,6691,2993,3134,563
3017,22031,6087,2328,1584,2174
3018,22031,5457,1645,2233,1577
3019,44101,5514,2449,1349,1714
3020,94016,3874,1509,1331,1032
3021,60007,4659,636,3334,688
3022,94016,9640,3650,2529,3460
3023,60007,1549,331,716,500
3024,60007,3211,737,1030,1442
3025,22031,7722,4241,675,2805
3026,60007,7606,1557,2772,3276
3027,10024,1525,519,494,511
3028,22031,12207,3296,4455,4455
3029,60007,4776,2645,789,1341
3030,60007,2222,58,1031,1131
3031,60007,6487,515,482,5489
3032,60007,3533,154,1500,1878
3033,10024,1081,472,223,384
3034,60007,2894,1222,1082,588
3035,10024,3657,1781,1330,544
3036,60007,2923,1052,1164,705
3037,22031,1863,1292,305,265
3038,22031,2856,582,1262,1010
3039,22031,11978,5043,417,6516
3040,60007,10454,3734,3324,3394
3041,60007,11409,2777,6121,2509
3042,44101,4247,712,2433,1100
3043,22031,4517,1490,2353,672
3044,44101,7008,4662,1400,944
3045,10024,8119,1732,4885,1501
3046,94016,5200,1454,2041,1703
3047,60007,1623,658,346,617
3048,44101,2214,663,771,778
3049,60007,11438,3395,6287,1754
3050,10024,8635,3552,3421,1661
3051,60007,5580,1979,756,2843
3052,94016,8212,2769,4014,1428
3053,22031,9627,335,2132,7158
3054,94016,4865,1618,1848,1397
3055,60007,3498,659,1021,1817
3056,44101,9325,3473,2905,2945
3057,22031,4361,431,1623,2306
3058,60007,3262,298,2481,481
3059,10024,7264,407,2352,4504
3060,10024,2687,534,682,1469
3061,10024,10283,141,2419,7721
3062,22031,2929,1425,130,1373
3063,60007,10201,2397,6315,1487
3064,22031,11551,6195,3014,2340
3065,94016,4472,1557,1643,1270
3066,10024,5025,2643,1430,951
3067,94016,1183,198,763,220
3068,60007,9811,3276,5450,1083
3069,44101,2815,485,1197,1132
3070,60007,3689,952,1351,1384
3071,60007,3365,1436,32,1895
3072,22031,3289,1251,535,1502
3073,22031,2790,656,1350,782
3074,44101,8440,584,6120,1735
3075,60007,6799,1291,1486,4021
3076,10024,11795,6069,1508,4217
3077,94016,1650,256,581,812
3078,44101,1779,423,1245,110
3079,44101,8637,3708,581,4347
3080,44101,4659,1633,636,2389
3081,94016,4833,3518,377,936
3082,22031,11725,2341,4892,4491
3083,60007,2272,729,687,855
3084,10024,9647,1061,1396,7188
3085,10024,10320,3134,4163,3022
3086,94016,9209,3539,387,5281
3087,94016,7532,620,2127,4784
3088,22031,2657,749,1461,446
3089,94016,3466,536,966,1962
3090,94016,10506,3855,1377,5272
3091,22031,6382,5179,182,1020
3092,44101,8572,3733,4147,691
3093,44101,4584,1806,1995,782
3094,44101,8093,3189,1969,2934
3095,10024,3533,1112,1593,826
3096,10024,2607,909,564,1133
3097,60007,7453,2451,772,4229
3098,44101,2403,652,1309,440
3099,60007,6794,299,3475,3018
3100,44101,1274,920,171,182
3101,22031,3588,1483,918,1186
3102,44101,8510,3804,4054,650
3103,10024,11101,4086,3070,3943
3104,94016,7894,1323,5784,786
3105,22031,9219,4623,1000,3595
3106,10024,7016,1129,2786,3100
3107,22031,9289,2602,2450,4236
3108,44101,5032,1862,1647,1522
3109,60007,7334,1924,4218,1191
3110,94016,6403,2094,214,4093
3111,60007,8938,3617,1805,3515
3112,22031,4874,2752,1281,839
3113,22031,8667,1991,2708,3966
3114,44101,11609,4901,2404,4303
3115,10024,2267,1381,97,788
3116,60007,7814,2686,2801,2326
3117,60007,4113,148,2217,1746
3118,22031,3550,1067,831,1651
3119,10024,5799,319,1305,4173
3120,60007,8266,4314,1949,2002
3121,22031,11068,474,6844,3748
3122,10024,10402,1552,6749,2100
3123,10024,3446,1115,924,1405
3124,10024,8358,2520,5349,487
3125,22031,10433,1250,4864,4317
3126,94016,6073,1808,922,3341
3127,22031,12206,1688,3845,6672
3128,60007,10212,3311,5954,946
3129,94016,4832,1129,1840,1861
3130,22031,5576,1787,2910,878
3131,10024,3065,256,1329,1479
3132,60007,8720,1249,5685,1784
3133,44101,11308,3401,465,7441
3134,94016,1007,644,81,281
3135,22031,3414,46,2626,740
3136,22031,10548,6052,3076,1419
3137,60007,2328,906,506,915
3138,10024,1505,547,884,72
3139,10024,3258,919,1265,1072
3140,60007,3495,1542,551,1400
3141,44101,5485,1409,3263,811
3142,60007,5112,1702,1723,1685
3143,22031,7466,3927,1667,1870
3144,44101,10267,2840,3740,3685
3145,60007,12310,3315,5828,3166
3146,22031,7318,2825,2001,2490
3147,60007,1841,781,548,510
3148,10024,4821,1990,680,2150
3149,22031,4524,539,1989,1994
3150,44101,7998,1549,1929,4519
3151,94016,12419,6608,2281,3529
3152,44101,3515,1267,1439,808
3153,60007,7087,2183,2032,2871
3154,94016,9435,3767,2869,2797
3155,44101,10460,3182,1614,5662
3156,60007,8032,853,2750,4427
3157,10024,9449,4377,4186,884
3158,10024,12062,1276,8114,2671
3159,44101,4230,1164,1904,1161
3160,22031,3830,112,870,2847
3161,10024,6114,2005,3501,606
3162,10024,11524,1027,5194,5302
3163,94016,8018,92,2577,5348
3164,10024,1218,757,398,61
3165,60007,8812,4213,2557,2040
3166,44101,12108,2366,8128,1613
3167,60007,8549,1103,4402,3042
3168,22031,7745,4414,1857,1473
3169,22031,1293,42,731,518
3170,94016,5133,324,961,3847
3171,22031,12232,6492,5499,240
3172,22031,9463,3491,3014,2956
3173,22031,1384,206,884,293
3174,94016,11098,5299,2244,3554
3175,94016,4431,1040,304,3086
3176,22031,3675,1292,1033,1349
3177,60007,4505,130,1634,2739
3178,94016,11621,4182,6457,981
3179,44101,3402,369,1619,1412
3180,10024,1034,145,504,384
3181,94016,7679,7033,265,379
3182,22031,6089,1369,3317,1401
3183,94016,3153,1530,133,1489
3184,10024,1623,1114,407,100
3185,22031,7564,521,5919,1123
3186,94016,8790,3661,4070,1057
3187,22031,6940,710,480,5748
3188,60007,9686,4611,219,4855
3189,60007,1298,653,293,351
3190,10024,4442,499,1399,2542
3191,10024,4336,889,1046,2399
3192,94016,11204,4426,1666,5111
3193,94016,8521,2717,3595,2208
3194,94016,9337,7825,687,823
3195,94016,11776,1345,3192,7238
3196,60007,10211,2540,4378,3291
3197,60007,8179,2598,1887,3693
3198,10024,3623,2019,734,868
3199,94016,2461,343,1175,942
3200,94016,8373,3752,2565,2055
3201,22031,2710,876,815,1017
3202,94016,6691,1203,4485,1002
3203,44101,9753,4087,4267,1398
3204,60007,4702,1926,2356,419
3205,10024,6764,543,1996,4223
3206,60007,3102,1557,884,659
3207,60007,10477,4759,3327,2390
3208,44101,6211,5232,972,5
3209,10024,4956,286,1521,3147
3210,44101,1392,440,457,494
3211,94016,10420,315,3758,6345
3212,94016,9544,348,4678,4516
3213,60007,10835,2773,4178,3882
3214,44101,10600,5283,5313,3
3215,44101,9062,3078,3764,2219
3216,22031,3811,1216,2587,7
3217,60007,3200,1524,104,1571
3218,22031,2286,1092,364,829
3219,94016,4378,1180,1352,1844
3220,60007,2437,370,1137,928
3221,60007,7277,2653,3022,1600
3222,44101,1945,192,837,914
3223,60007,6606,1870,2218,2517
3224,10024,10883,2294,4214,4374
3225,44101,3414,1622,310,1481
3226,60007,8776,4662,972,3140
3227,44101,7699,431,4473,2794
3228,44101,4769,1755,224,2788
3229,44101,4427,852,1587,1986
3230,44101,9287,6440,1480,1366
3231,22031,10894,3915,1931,5047
3232,22031,11626,5565,2320,3739
3233,10024,10251,3550,1247,5453
3234,10024,6114,26,1865,4221
3235,94016,3383,1210,845,1326
3236,94016,1229,360,347,520
3237,22031,1721,909,409,401
3238,44101,2674,423,1310,939
3239,44101,11436,5853,3100,2482
3240,44101,8223,2232,4063,1926
3241,10024,1746,345,500,899
3242,10024,5496,2073,1961,1460
3243,60007,3412,2085,1209,116
3244,22031,12088,4072,1994,6020
3245,10024,3868,667,718,2482
3246,44101,2189,1220,357,611
3247,10024,3137,2191,568,376
3248,60007,11808,4740,2414,4653
3249,94016,7826,4343,3229,252
3250,44101,4966,3909,463,593
3251,10024,8396,1992,5993,409
3252,94016,10233,3517,4234,2481
3253,44101,7756,2281,2743,2730
3254,94016,12096,2158,4962,4975
3255,60007,12278,4999,5099,2178
3256,94016,3070,1229,491,1348
3257,60007,10668,6410,2209,2047
3258,60007,1404,102,542,758
3259,60007,1888,506,25,1355
3260,94016,6636,2401,315,3919
3261,94016,2747,1593,224,928
3262,94016,10199,6577,830,2790
3263,60007,1855,1204,190,459
3264,44101,4938,1184,2530,1222
3265,94016,1092,488,488,115
3266,60007,11680,5464,205,6009
3267,94016,1610,972,380,257
3268,44101,3855,3465,46,342
3269,10024,9911,3693,2443,3773
3270,44101,8776,1101,3767,3907
3271,94016,3339,1368,917,1053
3272,10024,1833,741,717,373
3273,94016,4385,2276,1792,315
3274,44101,10332,6391,662,3278
3275,22031,9943,4547,1726,3668
3276,44101,2081,1111,675,294
3277,10024,2105,377,817,909
3278,94016,4183,1559,1130,1492
3279,10024,2050,767,859,423
3280,22031,7243,3041,3354,846
3281,22031,1979,1866,99,12
3282,94016,9989,3272,3848,2868
3283,10024,6033,2393,1058,2581
3284,10024,4083,993,1277,1812
3285,10024,2455,1016,987,451
3286,22031,2495,788,784,921
3287,94016,9087,3004,4677,1405
3288,22031,9151,4817,3967,365
3289,22031,9496,4015,2512,2968
3290,94016,2371,579,516,1274
3291,44101,11494,2985,3638,4870
3292,44101,7679,4526,1198,1954
3293,22031,7857,1528,562,5766
3294,60007,5596,2263,538,2794
3295,10024,11086,4380,3310,3395
3296,10024,5023,328,3960,733
3297,10024,3861,50,2470,1339
3298,22031,6996,2441,4487,67
3299,94016,12083,6338,554,5189
3300,10024,6364,770,846,4747
3301,94016,10263,2546,4561,3155
3302,22031,2021,661,550,808
3303,22031,3163,39,2519,603
3304,22031,5436,1185,3574,675
3305,60007,3956,657,1720,1577
3306,44101,5196,2738,169,2287
3307,10024,11860,3323,4928,3608
3308,22031,10219,3042,2287,4888
3309,44101,1436,628,489,318
3310,94016,1130,403,362,364
3311,22031,7340,1473,1454,4411
3312,94016,7523,2458,2158,2905
3313,60007,5779,2871,1899,1008
3314,22031,9199,2059,2306,4832
3315,94016,12352,1927,6874,3549
3316,94016,5943,2064,1683,2195
3317,94016,7121,328,2763,4029
3318,10024,8347,2642,3437,2266
3319,44101,12067,4180,3964,3921
3320,60007,6824,1042,1371,4409
3321,22031,6033,2614,2221,1196
3322,94016,4436,1224,437,2774
3323,44101,10549,1275,6490,2782
3324,10024,7076,1896,4621,558
3325,94016,5221,893,2118,2208
3326,60007,6894,1212,1423,4258
3327,44101,2412,747,1017,646
3328,60007,7693,2958,3845,889
3329,94016,7356,2787,3308,1259
3330,94016,4592,2925,557,1109
3331,10024,3839,851,278,2708
3332,60007,2989,833,930,1224
3333,60007,8429,82,7297,1048
3334,22031,9036,2824,1421,4789
3335,60007,3544,784,621,2138
3336,44101,4619,764,1815,2039
3337,22031,1060,372,638,48
3338,10024,2479,1442,974,62
3339,22031,10485,3545,3282,3656
3340,44101,5168,2476,1735,955
3341,10024,12087,3039,2876,6170
3342,60007,2628,223,873,1531
3343,94016,6438,823,2775,2839
3344,22031,11281,6091,4304,885
3345,22031,4410,3137,531,741
3346,22031,4447,691,384,3371
3347,22031,12489,4316,2742,5430
3348,60007,1969,912,637,419
3349,60007,1304,179,855,268
3350,60007,12366,7527,2207,2630
3351,44101,11810,5931,1664,4213
3352,10024,2068,909,558,600
3353,44101,6057,16,2833,3206
3354,60007,8059,1239,1852,4967
3355,44101,9375,658,4549,4167
3356,44101,9857,4068,1657,4130
3357,22031,6123,1920,1849,2352
3358,94016,4406,1678,1774,953
3359,60007,8475,1064,3539,3871
3360,94016,10106,2442,1566,6097
3361,22031,10058,3464,3229,3363
3362,94016,11205,3570,4452,3182
3363,94016,7140,4802,812,1524
3364,22031,4430,1774,1926,728
3365,60007,3579,1419,998,1161
3366,22031,5210,2635,2482,92
3367,22031,11267,3644,3569,4052
3368,10024,11997,2392,5026,4578
3369,44101,1864,1330,444,88
3370,44101,9883,5612,1090,3180
3371,60007,3365,435,2257,671
3372,10024,5641,3938,49,1652
3373,60007,1931,766,666,497
3374,94016,12077,5381,252,6443
3375,10024,3029,1366,559,1102
3376,60007,6390,2712,1406,2270
3377,10024,9073,4827,48,4197
3378,94016,2602,676,891,1034
3379,10024,2053,826,501,725
3380,10024,6991,661,1827,4501
3381,44101,9808,5567,581,3658
3382,44101,8921,2594,3258,3067
3383,22031,1668,768,18,880
3384,10024,9672,3344,1826,4500
3385,94016,12206,4975,5421,1809
3386,60007,9386,6308,1936,1140
3387,10024,2929,945,913,1070
3388,44101,4054,1754,1559,739
3389,94016,10601,524,954,9121
3390,22031,5686,1981,1476,2228
3391,44101,1830,835,739,254
3392,44101,4861,976,2727,1157
3393,44101,7783,2273,2253,3255
3394,60007,10281,1824,1796,6659
3395,60007,10592,3412,2935,4244
3396,94016,11882,808,5610,5463
3397,60007,9860,3120,3400,3339
3398,94016,5274,352,2226,2695
3399,94016,1419,454,505,459
3400,44101,8676,2603,3064,3007
3401,10024,2801,1364,1402,34
3402,22031,1933,245,1460,226
3403,44101,2807,832,917,1056
3404,94016,10557,5687,4253,615
3405,10024,5726,1512,2769,1444
3406,94016,7542,2874,3919,748
3407,10024,3922,1322,1877,722
3408,60007,7409,1945,2794,2668
3409,44101,12300,3143,4239,4916
3410,44101,12028,4371,5915,1740
3411,10024,5675,1973,1268,2433
3412,94016,11196,5212,1287,4695
3413,10024,8152,3872,2334,1944
3414,60007,5139,1164,1873,2101
3415,94016,2294,1235,255,802
3416,10024,4202,1792,1240,1168
3417,94016,11040,2824,3717,4498
3418,10024,3781,1877,632,1271
3419,44101,8181,902,4421,2857
3420,94016,8611,3389,3900,1320
3421,10024,3595,1497,774,1322
3422,10024,4912,470,2720,1720
3423,44101,7219,4060,2261,896
3424,22031,9557,1241,5384,2931
3425,94016,4492,1192,2705,593
3426,60007,3802,291,1706,1803
3427,60007,1745,421,992,331
3428,94016,1279,522,496,260
3429,22031,7624,1342,3377,2904
3430,60007,5315,1301,773,3240
3431,44101,9077,745,2365,5965
3432,10024,12492,6012,2267,4212
3433,94016,10499,5765,4445,288
3434,44101,5451,2210,3039,200
3435,44101,8259,2768,3652,1837
3436,22031,10679,4878,5602,198
3437,10024,5433,1996,1517,1919
3438,44101,6908,3457,676,2774
3439,44101,7872,450,4891,2529
3440,22031,7919,2344,4073,1500
3441,44101,8779,168,6726,1883
3442,22031,9822,4479,2962,2379
3443,94016,4077,1476,1431,1169
3444,94016,5152,2158,904,2088
3445,10024,3786,1141,1567,1077
3446,22031,3932,602,1201,2127
3447,94016,11507,3289,3452,4765
3448,10024,1053,574,136,342
3449,44101,9421,3409,3004,3006
3450,60007,12161,3339,3697,5123
3451,94016,11626,2819,3777,5028
3452,10024,4357,988,1684,1684
3453,44101,2966,334,2179,451
3454,60007,1399,531,519,347
3455,10024,4340,105,863,3370
3456,22031,7179,3840,541,2797
3457,94016,3010,549,2066,393
3458,44101,3664,1080,664,1919
3459,44101,2051,626,733,691
3460,10024,2361,1058,981,320
3461,60007,4610,1066,1769,1773
3462,60007,5706,886,2253,2565
3463,22031,11387,3685,2467,5234
3464,60007,5572,2610,1275,1685
3465,44101,4607,1200,83,3322
3466,22031,6035,2056,2632,1345
3467,44101,4101,1906,1605,589
3468,10024,9524,1654,3007,4861
3469,22031,1653,257,249,1145
3470,22031,11248,4551,6124,572
3471,22031,1419,109,369,939
3472,22031,3829,267,1211,2349
3473,10024,2807,1347,377,1082
3474,22031,4824,122,1831,2870
3475,94016,12279,1082,7651,3545
3476,22031,9493,2981,4474,2037
3477,94016,2115,3,464,1647
3478,60007,9961,3016,4325,2619
3479,22031,5310,1763,1414,2132
3480,22031,6469,317,1964,4187
3481,22031,3408,2106,743,557
3482,22031,4972,3226,354,1390
3483,22031,12344,3845,5233,3265
3484,60007,11696,3404,7896,395
3485,94016,6688,1357,2713,2616
3486,10024,9746,4460,2885,2399
3487,22031,5509,1890,2613,1005
3488,44101,9095,3326,3642,2125
3489,94016,9811,2827,3415,3567
3490,44101,6671,1776,2755,2139
3491,10024,8671,2238,2275,4156
3492,10024,8172,4805,2197,1169
3493,10024,2461,318,968,1173
3494,22031,5094,3237,410,1446
3495,60007,11300,2213,2043,7043
3496,22031,5823,507,4816,498
3497,22031,9152,135,6468,2548
3498,22031,4353,1506,2493,353
3499,60007,7782,2712,1244,3825
3500,94016,6259,2828,955,2475
3501,22031,5515,1453,2453,1608
3502,22031,8617,6363,465,1788
3503,22031,9386,3255,4612,1517
3504,60007,10475,1035,4953,4485
3505,44101,10305,3483,4225,2596
3506,44101,10192,5170,2105,2916
3507,10024,4759,1114,1596,2048
3508,10024,9797,842,3719,5234
3509,44101,8816,3005,1338,4472
3510,10024,10218,1687,933,7596
3511,10024,10182,3860,3945,2375
3512,60007,1682,676,328,677
3513,60007,6502,2636,2554,1311
3514,94016,5987,2367,2126,1493
3515,60007,10355,8392,831,1131
3516,44101,4571,447,1960,2162
3517,94016,2614,50,1233,1330
3518,94016,3054,613,1689,750
3519,22031,7846,4274,1399,2171
3520,60007,3870,270,56,3542
3521,44101,1392,1089,282,19
3522,22031,7386,765,3397,3222
3523,94016,5271,187,2404,2679
3524,22031,6451,3836,2460,154
3525,10024,11196,4656,4968,1570
3526,44101,11113,2847,2280,5985
3527,22031,8166,2404,2838,2923
3528,10024,9154,884,2242,6027
3529,44101,9866,4938,448,4479
3530,10024,5140,1427,1440,2271
3531,60007,2956,306,639,2010
3532,10024,7924,4686,2260,977
3533,10024,7174,3743,86,3343
3534,22031,1360,292,741,325
3535,22031,6232,1736,3122,1373
3536,60007,6667,630,4947,1088
3537,22031,5425,741,1074,3609
3538,60007,10149,6951,117,3079
3539,44101,7167,2970,3897,298
3540,22031,10343,2734,3397,4211
3541,44101,1757,556,479,720
3542,22031,10080,3493,2324,4262
3543,22031,3476,202,667,2606
3544,60007,8683,3140,2299,3242
3545,60007,2209,1033,99,1076
3546,60007,2536,219,530,1786
3547,22031,10098,1409,4235,4453
3548,94016,12473,2440,3246,6786
3549,10024,7026,1413,3096,2516
3550,10024,1790,24,582,1183
3551,10024,7011,2919,335,3756
3552,10024,10494,4695,4162,1636
3553,22031,2830,182,1749,898
3554,22031,7175,1459,3878,1836
3555,44101,5776,408,2739,2627
3556,94016,12356,4352,5184,2819
3557,44101,9688,955,6705,2026
3558,22031,5759,224,1449,4084
3559,10024,2426,958,524,943
3560,44101,4062,2483,1058,520
3561,10024,5156,2126,1500,1529
3562,60007,3442,635,1472,1334
3563,60007,4326,1294,345,2685
3564,44101,8860,3415,3144,2299
3565,22031,2458,1199,530,728
3566,44101,11521,4869,3023,3628
3567,10024,3634,1115,1218,1300
3568,22031,6698,3405,367,2925
3569,10024,1455,97,726,630
3570,60007,6499,864,2949,2684
3571,60007,6064,2803,1831,1428
3572,22031,6109,543,3860,1705
3573,60007,1073,183,327,562
3574,10024,1306,636,487,182
3575,60007,1105,419,46,639
3576,10024,4393,1781,674,1937
3577,10024,7929,3196,2245,2487
3578,94016,7281,3596,959,2724
3579,94016,9765,4182,3760,1821
3580,10024,7305,3490,3779,35
3581,44101,5381,327,350,4702
3582,60007,7981,2101,3500,2379
3583,10024,6887,1175,3675,2036
3584,60007,10093,2210,4540,3341
3585,60007,9219,1532,3615,4071
3586,94016,1135,617,492,24
3587,22031,1388,238,846,302
3588,94016,7922,4035,1416,2470
3589,94016,8310,2722,3939,1648
3590,44101,7939,638,1158,6141
3591,22031,11245,2425,5899,2920
3592,60007,5983,2330,473,3179
3593,94016,3771,1557,953,1259
3594,60007,9631,5799,3432,399
3595,44101,8592,2422,2316,3853
3596,44101,7587,4438,2668,480
3597,44101,3664,1941,1555,166
3598,60007,7629,148,5800,1679
3599,94016,12191,2702,8034,1454
3600,10024,7865,2656,2038,3170
3601,22031,7105,2521,3036,1547
3602,44101,1033,367,40,624
3603,10024,6258,957,2487,2813
3604,44101,10161,3744,1730,4686
3605,94016,6929,3947,541,2439
3606,60007,2102,938,908,254
3607,94016,7254,3851,2689,712
3608,22031,5411,1652,1832,1926
3609,44101,2582,850,946,784
3610,10024,9266,1963,4393,2908
3611,94016,6760,5598,857,303
3612,44101,11125,5767,4286,1071
3613,44101,8755,3623,990,4141
3614,60007,5349,2912,1522,913
3615,44101,1046,894,53,97
3616,22031,11426,6754,2524,2147
3617,10024,8106,662,4674,2768
3618,60007,4224,1722,1298,1202
3619,22031,11570,3856,1590,6122
3620,94016,8454,3292,2824,2336
3621,10024,10304,3639,2624,4040
3622,60007,10941,4427,4162,2351
3623,94016,6543,3483,1887,1172
3624,44101,11698,5846,1718,4132
3625,22031,8339,6747,756,834
3626,22031,1888,465,269,1153
3627,44101,5352,1626,1460,2265
3628,60007,8520,2764,4712,1042
3629,94016,9473,7271,1678,523
3630,60007,6253,3882,1870,499
3631,10024,6258,2073,2330,1854
3632,60007,10851,6991,2155,1704
3633,22031,4425,889,1023,2512
3634,44101,10849,2341,4983,3523
3635,22031,9842,2076,7382,382
3636,22031,9831,827,3611,5391
3637,94016,7236,2622,2854,1758
3638,22031,12290,3605,3192,5492
3639,94016,3954,329,1948,1676
3640,22031,5407,1231,1804,2371
3641,60007,6502,1174,3322,2004
3642,94016,6952,2289,4358,304
3643,60007,3292,487,807,1997
3644,44101,3584,1031,1425,1127
3645,94016,6251,4589,550,1110
3646,60007,9783,5088,4219,474
3647,22031,1378,787,301,289
3648,44101,10517,286,5819,4410
3649,22031,12468,5344,2198,4925
3650,22031,5333,636,2461,2235
3651,94016,7202,2115,2153,2933
3652,44101,3780,1882,1726,171
3653,94016,8385,3005,2663,2716
3654,44101,10162,3413,1691,5057
3655,60007,3832,1080,1443,1308
3656,10024,5066,666,203,4195
3657,22031,6954,2158,2489,2305
3658,44101,3977,1390,2089,497
3659,22031,4095,1944,497,1653
3660,60007,12335,1629,5229,5475
3661,22031,3738,355,2032,1349
3662,44101,6958,201,4195,2561
3663,60007,3869,248,2794,826
3664,10024,6083,2412,887,2782
3665,60007,6511,2818,2071,1621
3666,22031,4281,2442,1169,668
3667,22031,5711,3000,1377,1333
3668,60007,1026,363,523,138
3669,44101,6068,3318,2258,490
3670,94016,7729,2709,3110,1908
3671,22031,1681,432,343,904
3672,60007,8444,2151,742,5549
3673,60007,8176,4273,2712,1190
3674,22031,3115,932,596,1586
3675,94016,9609,3761,3089,2757
3676,22031,9750,5243,243,4262
3677,10024,5786,137,4332,1316
3678,22031,6939,4664,217,2056
3679,44101,11527,3066,6158,2301
3680,60007,4864,1949,2019,895
3681,10024,11096,3096,6139,1859
3682,94016,5541,1522,3239,779
3683,44101,10959,6969,927,3061
3684,22031,1022,456,124,440
3685,10024,1468,628,97,742
3686,44101,5227,2264,1978,983
